age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,label,jailtime
29,1,1,1,1,-77.0,1,0
22,1,0,1,12,0.0,0,35
59,0,0,1,4,-66.0,1,66
28,1,0,1,12,-1.0,0,76
56,0,1,0,0,-1.0,1,0
30,1,1,1,0,-1.0,1,0
27,1,0,1,2,-1.0,1,3
29,1,0,1,0,-1.0,1,1
24,1,0,1,1,216.0,1,0
27,1,1,0,6,-1.0,1,1
43,0,0,1,15,-1.0,0,0
53,1,0,0,5,-1.0,1,1
27,1,0,1,6,-1.0,0,0
26,0,0,1,6,-8.0,1,1
24,1,1,0,1,-1.0,1,0
30,1,0,1,0,0.0,1,0
56,1,0,1,6,-1.0,0,1
26,1,0,1,4,-1.0,1,0
24,0,0,1,3,0.0,0,0
30,0,0,1,6,-10.0,0,0
54,1,0,1,4,-1.0,1,1
23,1,0,1,0,0.0,0,0
25,1,0,1,1,-1.0,0,68
48,1,0,0,18,-85.0,0,54
36,1,0,0,13,-1.0,0,33
21,1,0,1,1,0.0,0,0
26,1,1,1,10,-1.0,0,1
26,0,1,1,10,0.0,0,0
45,1,1,1,0,-1.0,1,0
47,0,1,1,1,-1.0,1,0
30,1,0,1,7,269.0,0,0
41,0,0,1,14,41.0,0,5
50,1,1,1,1,693.0,1,55
57,0,1,1,3,-52.0,1,12
31,1,0,1,2,-1.0,1,1
21,1,0,1,0,-1.0,0,1
28,0,0,0,1,-1.0,0,0
29,1,1,1,9,-1.0,0,1
28,1,0,1,2,-1.0,1,0
25,0,1,0,1,-2.0,0,0
22,1,0,1,0,-1.0,0,1
21,1,0,0,0,-1.0,1,0
48,1,1,1,0,-1.0,0,68
25,1,0,1,4,-1.0,0,169
37,1,0,1,7,-1.0,1,1
31,1,1,1,5,0.0,0,0
56,0,0,1,0,-1.0,1,7
24,0,0,1,0,-1.0,1,1
30,1,0,1,15,-1.0,0,93
47,0,1,1,5,-1.0,1,4
66,0,1,1,2,-1.0,1,56
51,1,0,1,21,-1.0,0,449
64,1,1,1,8,-290.0,0,290
76,1,0,1,0,-2.0,1,1
28,1,1,0,3,0.0,0,0
35,0,0,1,1,0.0,1,1
44,1,0,1,6,-1.0,0,2
38,1,0,1,7,-1.0,0,1
24,1,0,1,0,-1.0,1,2
36,1,1,1,0,-1.0,1,0
20,1,0,1,0,-1.0,0,25
21,1,0,1,0,-2.0,0,0
27,1,0,1,7,0.0,0,34
28,1,0,1,18,0.0,0,0
52,0,0,1,0,-1.0,0,0
39,1,1,1,16,0.0,0,35
19,1,0,1,0,-1.0,0,0
40,1,0,1,2,-1.0,1,1
30,1,1,1,5,-1.0,0,2
28,1,1,1,0,-1.0,0,0
27,0,1,1,0,-1.0,1,1
23,1,0,1,3,0.0,0,3
33,1,0,1,8,-49.0,0,7
25,1,0,1,7,-1.0,1,18
25,1,0,1,3,114.0,0,26
33,1,1,1,4,-56.0,1,56
24,1,0,0,0,-2.0,1,0
44,1,1,1,0,-1.0,1,4
44,1,0,1,0,-1.0,1,0
23,0,0,0,0,0.0,1,0
31,1,1,0,2,-1.0,0,1
27,1,0,1,0,0.0,1,-1
26,1,1,0,1,-1.0,0,0
57,0,0,1,16,0.0,0,12
55,1,1,1,0,-1.0,1,0
36,1,1,0,7,-1.0,0,7
45,1,0,1,6,630.0,1,40
30,0,0,1,18,0.0,0,1
34,1,0,1,0,-1.0,0,33
24,1,0,1,1,-1.0,1,0
21,1,0,1,0,-1.0,0,2
42,1,0,1,7,-1.0,1,0
34,1,1,0,12,-1.0,0,3
30,0,0,1,3,-6.0,1,2
40,1,1,1,6,-1.0,1,0
24,1,0,1,4,-120.0,0,0
30,1,0,1,13,-1.0,0,1
30,1,0,1,4,326.0,1,5
31,0,1,1,3,0.0,0,0
27,0,1,1,1,-1.0,1,31
22,1,0,1,0,-1.0,0,0
37,0,0,1,3,-1.0,1,80
25,1,0,1,1,0.0,1,0
45,1,1,1,2,-1.0,1,7
22,1,0,1,1,-19.0,0,17
31,1,1,1,1,-3.0,1,0
23,1,0,1,0,-1.0,1,3
21,1,0,1,0,0.0,1,2
28,0,0,1,6,-1.0,0,5
35,1,0,1,0,-1.0,1,0
29,1,0,1,4,-1.0,0,1
23,1,0,1,2,-1.0,0,1
28,1,0,1,7,-1.0,0,0
34,0,1,0,0,0.0,0,2
32,1,1,0,5,-29.0,1,4
52,0,1,1,2,-44.0,1,31
25,1,0,1,2,-1.0,1,1
34,1,1,1,15,-1.0,1,1
47,1,0,1,4,-1.0,0,0
30,1,0,0,4,-1.0,1,1
22,0,1,1,0,-1.0,0,0
47,1,0,0,7,-1.0,0,0
37,1,1,1,3,-1.0,1,241
37,0,0,1,8,-1.0,1,1
26,1,0,1,7,-1.0,0,2
31,0,1,0,0,0.0,1,3
20,1,1,1,0,0.0,0,0
22,1,0,1,0,-1.0,0,50
33,1,0,1,14,-1.0,0,1
30,0,0,1,1,-1.0,1,0
27,1,1,1,5,-1.0,0,6
24,0,0,1,2,-1.0,0,2
20,0,0,0,1,-1.0,1,1
29,0,0,1,0,0.0,1,1
24,1,1,1,0,-1.0,1,2
44,1,0,1,29,296.0,0,20
46,0,1,0,1,339.0,0,31
36,1,0,0,1,-1.0,1,1
23,0,0,1,0,-1.0,0,0
21,1,0,1,1,0.0,0,0
29,1,0,1,6,-1.0,0,1
25,1,0,1,10,-1.0,0,7
22,1,0,0,1,-4.0,1,0
29,0,0,1,4,-1.0,1,0
26,0,0,0,0,-6.0,1,6
50,0,1,0,7,-8.0,0,7
32,1,0,1,1,-1.0,1,98
45,1,0,1,0,0.0,1,1
30,1,0,1,1,-1.0,1,83
25,1,0,1,0,-1.0,1,0
44,1,1,0,10,-1.0,0,5
58,1,0,1,0,-1.0,0,1
24,1,0,1,5,0.0,1,-1
20,1,0,1,1,-1.0,0,1
29,0,1,1,0,-1.0,0,0
21,1,1,1,1,-1.0,1,0
38,0,0,1,22,-34.0,0,0
62,1,0,1,5,59.0,1,24
46,1,1,0,1,-30.0,1,29
29,1,0,1,17,-1.0,0,15
30,1,0,1,0,-1.0,0,1
55,1,0,1,8,-1.0,0,2
25,1,0,1,10,-82.0,0,82
47,0,1,1,2,-30.0,1,27
27,0,0,1,1,-41.0,1,0
30,1,0,1,13,-1.0,0,474
24,1,0,1,4,-1.0,0,1
48,1,1,1,2,-43.0,0,3
45,1,1,1,0,-1.0,0,1
26,0,0,1,2,-26.0,1,2
42,0,1,0,0,-1.0,1,0
34,0,0,1,1,-1.0,1,2
21,0,0,1,0,0.0,0,0
69,0,1,0,2,0.0,1,0
24,1,1,1,5,-22.0,0,5
45,0,0,1,1,-1.0,1,0
28,0,0,1,3,264.0,1,76
25,0,0,1,8,-1.0,0,0
52,0,0,1,2,-1.0,1,10
30,1,1,1,0,-1.0,1,0
26,0,0,0,0,0.0,1,0
34,1,0,1,0,-1.0,0,1
32,1,1,1,5,145.0,0,36
47,1,1,1,11,-104.0,1,89
38,0,0,1,2,0.0,0,10
32,1,0,1,2,-58.0,1,27
23,1,0,1,4,-1.0,0,0
30,0,0,1,0,0.0,1,0
59,1,0,1,9,-91.0,0,0
24,1,1,1,5,-40.0,0,37
22,1,0,0,0,0.0,1,1
35,1,0,1,6,-1.0,1,0
24,1,0,1,0,0.0,0,0
35,0,0,1,1,-1.0,1,64
25,1,0,1,2,-1.0,1,0
58,0,1,1,3,-4.0,1,-1
27,1,0,1,7,-1.0,0,2
24,1,0,1,6,0.0,0,45
33,0,1,1,2,-23.0,1,0
44,1,1,1,4,-1.0,1,1
30,1,0,1,3,-1.0,1,2
39,1,0,0,2,0.0,1,6
28,1,1,1,0,-1.0,1,0
34,1,0,1,1,-1.0,1,1
26,1,0,1,1,-30.0,0,4
23,1,0,1,0,-1.0,1,2
29,1,1,1,11,-1.0,0,49
31,0,0,1,0,-1.0,1,0
38,1,0,1,1,-1.0,1,0
30,1,0,1,14,-1.0,0,64
21,1,1,1,2,-1.0,0,77
44,1,0,1,0,-1.0,1,1
52,1,0,1,0,0.0,1,1
30,1,0,1,6,-1.0,0,0
31,1,0,1,9,0.0,0,0
21,1,0,0,2,-12.0,1,12
77,0,1,1,1,-1.0,1,3
61,1,1,1,4,-1.0,1,118
41,0,0,0,0,-1.0,1,0
24,0,1,0,0,-1.0,1,1
34,1,0,0,5,-1.0,1,1
34,1,1,1,3,47.0,0,8
27,1,0,1,1,0.0,1,0
25,0,0,1,6,-1.0,0,0
30,1,0,1,1,-1.0,1,0
59,1,0,1,0,-4.0,1,1
55,1,1,1,1,-1.0,0,1
22,0,0,0,1,294.0,1,30
32,1,1,1,0,-1.0,0,4
53,0,0,1,5,0.0,1,2
50,0,1,1,1,-1.0,1,0
26,1,0,1,1,-1.0,0,2
21,1,0,1,2,-1.0,0,1
36,1,0,1,7,-1.0,0,0
35,1,0,1,16,-1.0,0,191
25,0,1,0,0,-1.0,1,1
31,0,1,0,2,0.0,1,117
26,1,0,0,1,-1.0,1,1
25,0,1,1,0,-1.0,1,0
32,0,0,1,0,0.0,1,0
40,1,1,1,5,-1.0,1,0
35,1,0,1,0,-2.0,1,0
27,1,0,1,2,-1.0,1,3
33,1,0,1,12,-1.0,0,2
36,1,0,1,1,-1.0,1,40
30,1,1,1,2,-22.0,1,0
30,1,0,1,0,0.0,1,3
41,1,0,1,19,0.0,1,220
21,0,1,0,1,-99.0,1,65
29,1,1,0,0,-3.0,1,0
25,1,1,1,0,-1.0,1,-1
50,1,1,1,0,-1.0,1,2
35,1,1,1,4,-1.0,1,169
37,1,0,1,17,0.0,0,1
43,1,0,1,4,-26.0,0,25
29,0,1,1,12,0.0,0,39
61,1,1,0,0,-1.0,1,1
22,1,0,0,4,0.0,0,2
27,1,1,1,2,-1.0,0,0
34,0,0,0,1,-21.0,1,15
24,1,0,1,0,-1.0,1,0
34,1,1,0,1,39.0,1,25
20,0,0,0,0,-1.0,0,1
30,0,0,1,0,-1.0,1,0
43,0,0,0,0,-1.0,1,1
51,1,1,1,4,-1.0,0,1
37,1,0,1,9,-1.0,1,2
42,1,0,1,7,0.0,0,1
29,1,0,0,1,-1.0,1,1
24,0,1,0,0,0.0,1,0
36,1,1,1,12,-26.0,1,13
39,1,1,1,0,-1.0,0,2
32,0,0,1,2,-1.0,1,1
30,1,0,1,1,-82.0,1,1
38,0,0,1,0,0.0,1,-1
27,1,0,0,8,-23.0,1,3
30,1,1,0,0,-1.0,0,2
43,0,1,0,0,-1.0,0,1
30,0,0,1,8,-1.0,0,0
22,1,0,1,2,366.0,0,178
26,0,1,0,1,-2.0,1,0
37,1,1,1,3,-1.0,1,38
25,1,1,1,5,-1.0,0,0
65,1,1,1,1,-1.0,0,0
52,1,0,1,0,-1.0,0,7
37,1,0,1,9,-52.0,1,48
29,1,1,1,1,-1.0,1,0
32,1,1,1,3,-1.0,1,120
36,0,0,1,0,-1.0,0,1
21,1,0,1,8,30.0,0,243
21,1,1,1,1,-1.0,1,1
47,0,1,1,13,0.0,0,66
36,1,0,0,4,-13.0,1,0
25,1,0,0,6,24.0,0,12
32,0,1,1,4,0.0,0,1
43,1,1,1,1,-1.0,1,1
27,1,0,1,2,-1.0,1,131
26,0,0,1,8,-1.0,0,26
21,1,0,1,1,-22.0,1,22
34,0,0,1,0,-1.0,1,1
46,0,0,1,1,-2.0,1,0
40,0,0,1,23,30.0,0,31
38,0,1,1,3,0.0,1,1
41,1,0,1,7,-1.0,1,58
25,1,1,1,7,-1.0,0,43
21,1,1,1,1,-11.0,1,11
74,0,1,0,0,-1.0,1,0
41,0,1,1,5,-1.0,0,0
57,1,0,1,11,-376.0,0,320
27,0,0,0,0,0.0,1,0
30,0,0,1,1,-1.0,1,1
33,1,1,0,3,-2.0,0,1
24,0,1,1,2,0.0,1,0
52,1,0,1,0,-1.0,1,0
29,0,1,0,0,-1.0,1,-1
42,1,1,0,0,-1.0,0,1
30,1,1,0,1,0.0,1,0
33,1,0,1,0,-1.0,1,45
38,1,0,1,1,-1.0,1,4
21,1,0,1,2,-1.0,0,7
41,0,1,0,9,2.0,0,0
28,0,0,0,5,-1.0,1,2
52,1,0,0,3,0.0,1,0
21,1,0,1,1,-25.0,1,0
22,1,0,0,1,-1.0,1,2
32,1,0,1,3,0.0,1,0
25,1,0,1,0,0.0,0,90
27,0,0,0,0,-1.0,1,1
35,1,1,1,0,0.0,1,0
40,0,0,1,2,-1.0,1,0
29,1,0,0,0,-1.0,1,47
24,0,0,1,2,-1.0,0,24
24,1,0,1,10,0.0,0,0
36,1,0,1,26,-1.0,0,117
26,1,0,1,5,-1.0,1,0
50,1,1,1,1,0.0,1,9
21,1,0,1,1,-1.0,0,0
51,0,0,1,0,-1.0,1,0
24,1,0,1,2,-1.0,0,0
33,1,0,1,11,-57.0,0,57
29,0,0,1,3,-1.0,1,1
25,0,1,0,0,0.0,1,0
38,1,0,1,0,-1.0,0,0
46,1,1,1,1,-1.0,1,10
33,0,0,1,9,-28.0,0,14
31,1,0,1,19,-1.0,0,0
21,0,0,1,0,-1.0,1,4
60,0,0,1,1,-1.0,0,1
39,1,0,0,3,-1.0,0,0
23,1,0,1,1,-39.0,1,0
23,0,0,0,3,-169.0,0,0
35,1,0,1,4,-1.0,1,11
49,1,1,1,12,-1.0,0,2
26,0,0,1,1,-1.0,1,1
27,0,1,1,0,0.0,1,2
22,1,0,1,2,-1.0,1,0
29,1,0,0,0,-1.0,0,1
31,0,0,1,0,-1.0,1,1
31,1,0,1,5,0.0,0,37
29,1,0,0,0,0.0,1,0
65,1,1,0,0,-1.0,1,0
34,0,0,0,1,-5.0,1,3
24,1,1,1,6,0.0,1,7
46,0,0,1,0,0.0,1,1
26,1,0,1,3,-41.0,1,41
20,1,0,1,0,0.0,0,-1
29,1,0,1,16,-1.0,0,33
29,1,0,1,7,0.0,1,2
56,1,1,0,3,-1.0,1,0
21,1,0,1,0,0.0,1,1
40,1,0,1,0,0.0,0,4
22,0,0,1,2,-1.0,0,54
39,0,1,1,0,-1.0,1,1
22,1,0,1,1,0.0,0,-1
27,1,0,0,5,-2.0,0,1
36,1,1,1,1,0.0,1,0
30,1,0,1,0,-1.0,1,1
56,1,1,1,17,41.0,0,23
36,0,0,1,0,-1.0,1,1
32,1,0,1,0,-1.0,1,2
34,1,0,0,5,-1.0,0,25
23,0,0,1,0,-1.0,1,0
52,0,1,1,0,-1.0,1,0
20,1,1,1,1,-1.0,0,13
38,0,0,1,5,-1.0,1,5
46,0,1,1,0,0.0,1,0
27,1,0,1,0,-1.0,0,9
20,1,0,1,2,-17.0,0,16
29,1,1,0,1,-6.0,0,1
35,1,0,0,7,-1.0,0,2
37,0,1,1,1,-1.0,0,1
63,1,1,1,0,-1.0,1,0
27,1,0,1,1,-1.0,0,0
27,1,0,1,0,-1.0,1,3
24,0,0,1,2,0.0,0,0
30,1,0,1,1,0.0,0,-1
32,0,0,1,13,680.0,0,0
25,1,1,1,4,0.0,0,33
24,0,0,1,10,-251.0,1,0
27,0,0,1,0,0.0,1,1
48,0,0,0,0,-1.0,1,9
26,0,0,0,1,-23.0,1,0
58,1,0,1,0,0.0,1,0
23,1,1,1,1,-20.0,0,19
22,0,1,1,3,0.0,0,0
51,1,0,0,4,-60.0,1,60
41,1,0,1,0,-1.0,1,3
21,1,0,1,0,-1.0,1,0
26,0,0,1,0,-1.0,1,1
39,0,0,0,3,-1.0,1,2
46,0,1,1,0,-1.0,1,0
22,0,0,1,1,112.0,0,1
33,1,0,1,7,-1.0,0,116
36,1,0,1,2,-1.0,0,47
20,1,0,1,1,-5.0,0,5
32,0,1,1,0,-1.0,1,0
38,0,0,1,17,-1.0,0,1
64,0,0,1,1,-2.0,1,0
22,1,0,1,1,-1.0,0,5
69,0,1,1,0,-7.0,0,2
26,1,0,1,2,-23.0,1,0
27,0,0,0,1,-1.0,0,16
30,0,1,0,1,40.0,1,7
22,1,0,1,2,-1.0,1,1
43,1,1,0,0,0.0,1,0
24,1,0,1,0,565.0,0,29
22,0,1,1,2,-36.0,0,0
55,0,1,0,0,-1.0,1,0
34,0,0,1,0,0.0,1,76
20,1,0,1,1,-1.0,1,2
22,0,0,1,1,-1.0,0,1
29,1,0,1,15,227.0,0,186
33,1,1,1,9,-1.0,0,49
55,1,1,1,7,0.0,1,0
22,1,0,1,1,-1.0,1,1
55,1,0,1,1,-1.0,1,9
43,1,1,0,0,-2.0,0,1
21,1,0,1,0,-1.0,0,6
38,1,0,1,6,-52.0,1,52
23,1,0,1,0,-1.0,1,0
28,0,1,0,1,-2.0,1,0
45,1,0,1,0,0.0,1,1
39,1,0,1,1,-1.0,1,13
79,0,1,1,1,-22.0,1,1
48,1,1,1,1,-1.0,1,0
20,1,0,1,2,-1.0,0,31
31,0,0,1,5,-1.0,1,0
30,0,1,1,4,-3.0,0,0
32,1,0,1,5,-1.0,0,0
56,0,1,1,1,-1.0,1,3
43,0,0,1,2,-1.0,1,2
20,1,0,1,0,-1.0,1,0
27,1,0,1,21,0.0,0,35
41,0,0,1,0,-4.0,1,3
24,1,0,1,1,-1.0,1,1
43,0,0,1,3,-4.0,0,1
33,1,0,0,1,-1.0,1,1
22,1,0,1,0,-1.0,1,9
34,1,0,1,3,-1.0,1,1
36,0,1,1,0,0.0,1,0
69,1,1,1,0,-1.0,1,0
32,1,1,1,5,-1.0,0,0
22,1,0,1,1,0.0,0,0
46,1,1,1,0,-1.0,1,78
34,0,1,1,1,-14.0,1,1
32,0,0,0,0,0.0,1,10
39,0,0,1,0,-1.0,1,0
25,0,0,1,6,-1.0,0,1
21,0,0,0,0,-1.0,0,1
63,1,0,1,9,0.0,0,1
24,1,1,1,8,-1.0,0,0
29,0,1,1,2,-2.0,1,1
20,1,0,1,3,0.0,0,-1
40,0,1,0,0,-1.0,1,2
30,1,0,1,7,0.0,0,0
36,0,1,1,10,54.0,0,6
50,1,1,1,5,-8.0,1,5
37,0,0,1,4,-1.0,0,75
34,1,0,1,1,0.0,1,-1
35,1,0,0,0,-1.0,1,1
31,0,0,0,1,-1.0,0,1
23,1,1,1,10,-1.0,1,70
22,1,0,1,0,-1.0,0,32
37,1,1,1,2,-1.0,0,4
20,1,0,1,0,-2.0,1,0
54,1,0,1,22,83.0,0,0
26,1,1,1,2,-1.0,1,0
34,1,0,1,12,-1.0,0,11
59,0,1,1,2,-15.0,0,0
37,0,1,1,2,-12.0,1,12
38,1,0,1,0,-1.0,0,0
45,1,1,1,1,-1.0,0,5
22,1,0,1,1,-1.0,1,36
24,1,0,1,3,26.0,0,35
25,1,0,1,5,-1.0,1,36
24,1,0,1,6,-1.0,0,1
20,0,0,1,1,-1.0,0,1
32,1,1,0,2,-1.0,0,0
39,1,1,1,8,-75.0,1,20
49,1,0,1,3,-1.0,0,0
20,1,0,1,1,57.0,0,0
31,1,1,1,11,-1.0,0,0
58,1,1,1,7,-1.0,0,185
50,0,0,1,2,0.0,1,0
26,1,0,1,11,-1.0,0,1
20,1,0,1,1,-20.0,1,2
39,1,1,1,1,-48.0,1,0
51,0,1,1,1,-1.0,0,1
30,0,0,1,2,-1.0,1,18
39,0,0,1,0,-1.0,1,3
26,1,1,1,9,-84.0,0,50
26,1,0,1,2,-1.0,1,33
35,1,0,1,13,-188.0,0,134
20,0,0,1,0,-1.0,1,0
51,1,1,0,7,-157.0,1,146
26,1,1,0,0,-4.0,1,0
26,1,0,1,5,-1.0,1,2
20,1,1,1,0,-1.0,1,1
28,1,0,1,0,0.0,0,15
23,0,0,1,1,-1.0,0,0
21,0,0,0,0,-4.0,1,0
25,1,0,1,0,-1.0,0,1
30,1,1,1,0,-1.0,1,1
21,1,1,1,2,-3.0,0,0
20,1,1,1,1,13.0,0,40
24,1,1,1,5,16.0,0,18
35,1,0,1,22,0.0,0,2
27,1,0,0,0,-1.0,0,2
50,1,1,1,2,-1.0,0,9
25,0,0,1,5,-1.0,1,1
31,0,0,1,12,-1.0,0,40
26,1,0,1,0,-1.0,1,1
22,1,0,1,0,-1.0,1,1
29,1,0,1,0,0.0,1,0
33,1,0,1,2,0.0,0,0
52,1,1,1,1,-1.0,1,0
37,0,0,1,0,-1.0,0,0
21,1,0,1,0,-1.0,1,0
21,1,1,1,1,0.0,1,-1
20,1,1,0,0,0.0,0,2
43,0,0,1,1,-1.0,0,0
30,1,1,1,1,-1.0,0,1
33,0,0,0,3,0.0,0,4
24,1,0,1,3,0.0,1,93
52,0,0,0,0,-1.0,0,0
30,1,0,0,11,0.0,0,6
30,0,1,0,0,-1.0,1,0
47,1,0,1,13,0.0,0,0
41,0,0,1,9,-1.0,1,2
21,1,0,1,4,-1.0,0,0
48,1,1,1,6,-26.0,1,5
52,1,0,1,2,-1.0,0,33
34,0,0,0,1,-1.0,1,1
35,1,1,1,0,-1.0,0,1
25,1,0,1,1,-1.0,0,1
24,1,0,1,1,-1.0,0,0
31,1,0,1,1,583.0,1,5
43,1,0,1,3,93.0,0,21
25,0,0,1,1,0.0,1,0
34,1,0,1,20,-1.0,0,26
25,1,0,1,2,-1.0,0,0
24,1,0,1,4,-1.0,0,0
56,1,1,1,6,-1.0,1,0
23,1,0,1,0,0.0,1,0
21,0,1,1,0,-1.0,1,1
66,0,1,1,0,-1.0,1,1
28,0,0,1,7,-1.0,1,0
29,0,1,1,0,0.0,1,-1
22,1,1,1,3,0.0,0,2
39,1,1,1,0,-1.0,1,1
33,0,0,1,9,-1.0,0,1
29,1,1,1,2,-1.0,0,0
31,1,1,1,1,-1.0,1,1
22,0,0,1,0,-1.0,1,53
22,0,1,0,0,-1.0,1,0
35,1,1,1,3,0.0,1,1
29,1,1,1,3,-1.0,0,1
56,1,1,1,1,-1.0,1,0
34,1,0,0,0,-1.0,1,0
23,1,0,1,1,-1.0,0,3
27,1,0,1,1,0.0,0,0
43,1,1,1,2,-1.0,1,0
38,1,1,1,0,-1.0,1,0
39,1,1,1,3,-1.0,1,0
24,1,0,1,1,-1.0,0,0
26,0,0,1,2,0.0,1,-1
55,0,1,0,0,-1.0,1,1
35,1,0,1,1,-1.0,0,0
61,1,0,1,25,-1.0,1,1
33,0,0,1,0,-1.0,1,10
40,1,1,1,4,0.0,1,1
33,1,0,1,3,0.0,1,0
26,1,1,1,0,-1.0,0,1
32,1,1,1,15,0.0,0,90
28,1,0,1,0,-1.0,1,0
45,0,1,1,0,-1.0,1,1
30,1,1,1,0,-1.0,0,37
57,1,1,0,4,-1.0,1,257
26,1,0,1,3,-1.0,0,47
35,1,0,1,1,-1.0,1,0
54,1,0,1,0,0.0,1,2
29,1,0,0,0,-1.0,1,2
40,0,1,0,0,-1.0,1,1
28,1,1,1,1,-1.0,0,1
25,0,0,0,0,-1.0,1,0
44,0,0,1,3,-1.0,1,2
48,0,1,1,1,-31.0,1,0
59,1,1,0,1,-302.0,1,60
23,1,1,1,4,-1.0,0,0
29,1,0,1,0,-1.0,1,72
56,0,1,1,0,-4.0,1,0
27,0,0,0,0,-1.0,1,1
29,0,1,0,0,-1.0,1,0
34,0,1,0,4,-1.0,1,0
22,1,0,0,0,0.0,1,-1
40,1,1,1,5,7.0,0,0
31,1,1,1,0,-1.0,1,2
47,1,0,1,3,-1.0,1,1
24,1,0,1,8,-1.0,0,49
20,1,1,0,1,-49.0,1,36
39,1,0,1,4,-1.0,1,118
29,1,0,1,10,0.0,0,0
30,1,0,1,2,-1.0,1,6
26,1,0,0,4,-1.0,0,0
61,0,0,1,2,0.0,1,0
37,0,0,1,3,0.0,1,0
38,1,0,1,1,-1.0,0,1
24,1,1,1,2,176.0,0,49
30,0,0,1,0,-1.0,1,1
20,0,0,1,0,-1.0,0,0
56,1,0,1,22,-1.0,0,71
50,1,1,0,3,0.0,0,0
47,1,0,1,0,-1.0,1,2
56,1,1,1,5,-238.0,1,238
58,1,0,0,1,-345.0,1,0
30,1,0,1,10,18.0,0,0
28,0,0,1,12,-69.0,0,5
59,0,0,1,1,-1.0,1,62
20,1,0,1,1,-1.0,0,187
23,0,1,1,4,-1.0,0,2
28,1,1,0,2,-3.0,0,0
50,1,0,1,3,-1.0,0,33
35,0,1,1,3,0.0,0,0
22,1,0,1,1,0.0,0,5
41,1,0,0,0,-1.0,1,1
22,1,0,1,0,-1.0,1,2
46,0,0,1,3,-33.0,0,29
61,1,0,1,8,-22.0,0,0
26,1,0,1,5,-1.0,1,0
44,1,1,1,1,0.0,1,1
34,0,0,0,0,-1.0,0,1
29,1,1,1,1,3.0,0,0
20,1,0,1,1,34.0,0,0
29,0,0,1,8,-1.0,1,5
48,1,0,1,5,-1.0,0,0
31,0,0,0,0,-5.0,1,4
21,1,1,1,2,-10.0,1,0
34,1,1,1,4,-1.0,1,0
54,1,0,1,21,-1.0,1,0
20,1,1,1,4,-1.0,1,0
31,1,1,1,1,-1.0,0,36
22,0,1,1,0,0.0,1,0
36,0,0,1,6,-1.0,1,0
34,1,0,1,9,-1.0,0,0
50,0,0,1,15,-1.0,1,1
47,1,0,1,22,0.0,0,3
49,0,0,0,0,-1.0,1,1
25,1,0,0,7,-102.0,0,95
31,0,0,1,1,-1.0,1,1
49,1,0,1,10,-1.0,0,9
21,1,0,1,2,-1.0,1,36
26,1,0,0,5,-1.0,0,1
29,1,0,1,0,-1.0,1,1
61,1,0,1,0,-1.0,1,0
25,1,1,0,2,16.0,0,0
26,1,0,0,1,-31.0,1,0
38,1,1,1,5,-1.0,1,1
35,0,1,1,2,-1.0,1,0
50,1,0,1,10,-48.0,1,47
55,1,0,1,8,-1.0,0,6
32,1,0,1,4,0.0,0,44
29,1,1,1,1,-18.0,1,2
46,1,1,1,0,0.0,1,0
53,0,1,1,1,-1.0,1,0
27,1,1,0,1,-1.0,0,25
29,1,1,1,4,-2.0,1,0
26,1,0,1,0,-1.0,0,2
23,0,0,1,3,-1.0,0,0
43,0,0,1,3,21.0,0,2
24,0,1,1,1,-1.0,1,1
33,1,0,1,18,0.0,0,1
32,0,0,1,1,-1.0,0,21
38,1,0,0,7,0.0,0,39
40,1,0,1,20,-1.0,1,1
36,0,0,0,1,-1.0,1,0
34,1,0,1,16,-1.0,0,1
41,0,1,1,1,-1.0,0,2
57,1,1,1,7,-1.0,1,151
26,1,0,1,1,-1.0,1,1
39,1,1,1,2,-88.0,0,31
45,1,0,1,0,0.0,0,0
26,1,0,1,2,-7.0,1,7
48,1,1,0,0,-1.0,1,1
52,0,1,1,7,-1.0,1,0
22,1,0,1,2,-1.0,0,31
43,0,0,0,0,-1.0,1,1
24,1,1,1,3,0.0,1,35
27,1,0,1,11,-1.0,0,5
23,1,0,1,2,-1.0,1,22
56,1,0,1,28,-69.0,1,60
28,1,0,1,2,-1.0,0,0
21,1,0,1,0,0.0,1,0
33,0,0,1,5,-1.0,0,1
25,1,0,1,1,-1.0,0,1
36,1,0,1,17,-1.0,0,15
25,1,1,0,0,0.0,1,0
46,0,1,1,0,-1.0,1,0
24,1,0,0,0,0.0,1,2
28,1,0,1,4,0.0,0,5
28,0,0,1,12,-2.0,0,1
23,0,0,1,0,0.0,0,1
24,0,0,1,0,0.0,1,0
40,0,0,1,0,0.0,1,-1
36,0,0,1,1,0.0,1,0
50,0,1,1,1,-1.0,0,40
24,0,1,1,0,0.0,1,0
55,1,0,0,2,-1.0,1,1
22,1,0,1,0,-1.0,0,2
38,1,0,1,14,-1.0,1,56
31,1,0,1,1,-1.0,1,1
30,1,0,0,3,-1.0,1,0
52,1,1,1,1,714.0,1,40
37,1,0,1,16,-1.0,0,2
41,0,1,0,1,0.0,1,29
20,1,0,1,0,-1.0,0,0
21,0,1,1,0,0.0,0,0
22,0,1,1,1,0.0,1,8
38,0,0,1,7,-1.0,1,197
31,1,0,1,0,-1.0,1,8
28,1,1,1,0,0.0,1,53
21,1,0,1,2,-1.0,0,2
39,1,0,1,1,-1.0,1,0
34,1,0,1,22,-1.0,0,1
